step,agent_y,agent_x,agent_load,rew,action,put/take
3433,1,0,3,-1.0,4,walk
3434,2,0,0,21.5,3,put
3435,2,0,0,0.0,0,stay
3436,2,0,0,0.0,0,stay
3437,2,0,0,0.0,0,stay
3438,2,1,0,-1.0,2,walk
3439,2,2,0,-1.0,2,walk
3440,2,3,0,-1.0,2,walk
3441,2,4,0,-1.0,2,walk
3442,1,4,1,6.5,1,take
3443,1,4,1,0.0,0,stay
3444,1,4,1,0.0,0,stay
3445,1,4,1,0.0,0,stay
3446,1,4,1,0.0,0,stay
3447,1,4,1,0.0,0,stay
3448,1,4,1,0.0,0,stay
3449,1,4,1,0.0,0,stay
3450,1,3,1,-1.0,4,walk
3451,1,2,1,-1.0,4,walk
3452,0,2,2,6.5,1,take
3453,0,1,2,-1.0,4,walk
3454,1,1,2,-1.0,3,walk
3455,2,1,2,-1.0,3,walk
3456,3,1,2,-1.0,3,walk
3457,4,1,3,6.5,3,take
3458,4,0,3,-1.0,4,walk
3459,3,0,3,-1.0,1,walk
3460,2,0,0,21.5,1,put
3461,2,0,0,0.0,0,stay
3462,2,0,0,0.0,0,stay
3463,2,0,0,0.0,0,stay
3464,2,0,0,0.0,0,stay
3465,2,0,0,0.0,0,stay
3466,2,1,0,-1.0,2,walk
3467,3,1,0,-1.0,3,walk
3468,4,1,1,6.5,3,take
3469,4,2,1,-1.0,2,walk
3470,4,3,1,-1.0,2,walk
3471,4,4,1,-1.0,2,walk
3472,3,4,1,-1.0,1,walk
3473,2,4,2,6.5,1,take
3474,2,4,2,0.0,0,stay
3475,2,4,3,7.5,0,take
3476,2,3,3,-1.0,4,walk
3477,2,2,3,-1.0,4,walk
3478,2,1,3,-1.0,4,walk
3479,2,0,0,21.5,4,put
3480,2,1,0,-1.0,2,walk
3481,2,2,0,-1.0,2,walk
3482,3,2,1,6.5,3,take
3483,3,3,1,-1.0,2,walk
3484,3,4,2,6.5,2,take
3485,2,4,3,6.5,1,take
3486,2,3,3,-1.0,4,walk
3487,2,2,3,-1.0,4,walk
3488,2,1,3,-1.0,4,walk
3489,2,0,0,21.5,4,put
3490,2,0,0,0.0,0,stay
3491,2,0,0,0.0,0,stay
3492,2,0,0,0.0,0,stay
3493,2,1,0,-1.0,2,walk
3494,2,2,0,-1.0,2,walk
3495,2,3,0,-1.0,2,walk
3496,1,3,1,6.5,1,take
3497,1,3,2,7.5,0,take
3498,1,3,2,0.0,0,stay
3499,1,3,2,0.0,0,stay
3500,1,3,2,0.0,0,stay
3501,1,3,2,0.0,0,stay
3502,1,3,2,0.0,0,stay
3503,1,2,2,-1.0,4,walk
3504,2,2,2,-1.0,3,walk
3505,2,1,2,-1.0,4,walk
3506,3,1,3,6.5,3,take
3507,3,0,3,-1.0,4,walk
3508,2,0,0,21.5,1,put
3509,2,1,0,-1.0,2,walk
3510,2,2,0,-1.0,2,walk
3511,2,3,0,-1.0,2,walk
3512,3,3,1,6.5,3,take
3513,3,4,1,-1.0,2,walk
3514,2,4,2,6.5,1,take
3515,2,4,2,0.0,0,stay
3516,2,4,2,0.0,0,stay
3517,2,4,2,0.0,0,stay
3518,2,4,2,0.0,0,stay
3519,2,4,2,0.0,0,stay
3520,3,4,2,-1.0,3,walk
3521,3,3,2,-1.0,4,walk
3522,3,2,2,-1.0,4,walk
3523,3,1,2,-1.0,4,walk
3524,3,0,3,6.5,4,take
3525,2,0,0,21.5,1,put
3526,3,0,0,-1.0,3,walk
3527,4,0,1,6.5,3,take
3528,4,1,1,-1.0,2,walk
3529,4,2,1,-1.0,2,walk
3530,4,3,1,-1.0,2,walk
3531,3,3,1,-1.0,1,walk
3532,2,3,2,6.5,1,take
3533,2,4,3,6.5,2,take
3534,2,3,3,-1.0,4,walk
3535,2,2,3,-1.0,4,walk
3536,2,1,3,-1.0,4,walk
3537,2,0,0,21.5,4,put
3538,2,0,0,0.0,0,stay
3539,2,0,0,0.0,0,stay
3540,2,1,0,-1.0,2,walk
3541,2,2,0,-1.0,2,walk
3542,3,2,0,-1.0,3,walk
3543,4,2,1,6.5,3,take
3544,4,3,1,-1.0,2,walk
3545,4,4,1,-1.0,2,walk
3546,3,4,1,-1.0,1,walk
3547,2,4,1,-1.0,1,walk
3548,1,4,2,6.5,1,take
3549,1,4,2,0.0,0,stay
3550,1,4,2,0.0,0,stay
3551,2,4,2,-1.0,3,walk
3552,3,4,2,-1.0,3,walk
3553,3,3,2,-1.0,4,walk
3554,3,2,2,-1.0,4,walk
3555,3,1,2,-1.0,4,walk
3556,3,0,3,6.5,4,take
3557,2,0,0,21.5,1,put
3558,2,0,0,0.0,0,stay
3559,2,0,0,0.0,0,stay
3560,2,1,0,-1.0,2,walk
3561,1,1,0,-1.0,1,walk
3562,1,2,0,-1.0,2,walk
3563,0,2,1,6.5,1,take
3564,0,2,1,0.0,0,stay
3565,0,2,1,0.0,0,stay
3566,0,2,1,0.0,0,stay
3567,0,3,1,-1.0,2,walk
3568,0,4,1,-1.0,2,walk
3569,1,4,1,-1.0,3,walk
3570,2,4,2,6.5,3,take
3571,2,3,2,-1.0,4,walk
3572,1,3,2,-1.0,1,walk
3573,1,2,2,-1.0,4,walk
3574,0,2,3,6.5,1,take
3575,0,1,3,-1.0,4,walk
3576,0,0,3,-1.0,4,walk
3577,1,0,3,-1.0,3,walk
3578,2,0,0,21.5,3,put
3579,2,0,0,0.0,0,stay
3580,2,0,0,0.0,0,stay
3581,2,1,0,-1.0,2,walk
3582,2,2,0,-1.0,2,walk
3583,2,3,0,-1.0,2,walk
3584,2,4,0,-1.0,2,walk
3585,3,4,0,-1.0,3,walk
3586,3,3,0,-1.0,4,walk
3587,3,2,0,-1.0,4,walk
3588,2,2,1,6.5,1,take
3589,3,2,1,-1.0,3,walk
3590,4,2,2,6.5,3,take
3591,4,2,2,0.0,0,stay
3592,4,2,2,0.0,0,stay
3593,4,2,2,0.0,0,stay
3594,4,2,2,0.0,0,stay
3595,4,2,2,0.0,0,stay
3596,4,2,2,0.0,0,stay
3597,4,3,2,-1.0,2,walk
3598,3,3,2,-1.0,1,walk
3599,2,3,2,-1.0,1,walk
3600,2,0,0,0.0,0,stay
3601,2,1,0,-1.0,2,walk
3602,3,1,0,-1.0,3,walk
3603,4,1,1,6.5,3,take
3604,4,1,1,0.0,0,stay
3605,4,1,1,0.0,0,stay
3606,4,0,2,6.5,4,take
3607,4,0,2,0.0,0,stay
3608,4,1,2,-1.0,2,walk
3609,4,2,2,-1.0,2,walk
3610,4,3,2,-1.0,2,walk
3611,4,4,2,-1.0,2,walk
3612,3,4,3,6.5,1,take
3613,3,3,3,-1.0,4,walk
3614,3,2,3,-1.0,4,walk
3615,3,1,3,-1.0,4,walk
3616,3,0,3,-1.0,4,walk
3617,2,0,0,21.5,1,put
3618,2,0,0,0.0,0,stay
3619,2,0,0,0.0,0,stay
3620,2,0,0,0.0,0,stay
3621,2,1,0,-1.0,2,walk
3622,2,2,0,-1.0,2,walk
3623,1,2,1,6.5,1,take
3624,1,3,1,-1.0,2,walk
3625,2,3,1,-1.0,3,walk
3626,3,3,2,6.5,3,take
3627,3,4,2,-1.0,2,walk
3628,2,4,3,6.5,1,take
3629,2,3,3,-1.0,4,walk
3630,2,2,3,-1.0,4,walk
3631,2,1,3,-1.0,4,walk
3632,2,0,0,21.5,4,put
3633,2,1,0,-1.0,2,walk
3634,1,1,1,6.5,1,take
3635,1,2,1,-1.0,2,walk
3636,1,3,1,-1.0,2,walk
3637,0,3,2,6.5,1,take
3638,0,4,3,6.5,2,take
3639,1,4,3,-1.0,3,walk
3640,2,4,3,-1.0,3,walk
3641,2,3,3,-1.0,4,walk
3642,2,2,3,-1.0,4,walk
3643,2,1,3,-1.0,4,walk
3644,2,0,0,21.5,4,put
3645,2,1,0,-1.0,2,walk
3646,1,1,0,-1.0,1,walk
3647,0,1,1,6.5,1,take
3648,0,2,1,-1.0,2,walk
3649,0,3,1,-1.0,2,walk
3650,0,4,1,-1.0,2,walk
3651,1,4,1,-1.0,3,walk
3652,2,4,2,6.5,3,take
3653,2,4,2,0.0,0,stay
3654,2,4,2,0.0,0,stay
3655,2,4,2,0.0,0,stay
3656,2,4,2,0.0,0,stay
3657,2,3,3,6.5,4,take
3658,2,2,3,-1.0,4,walk
3659,2,1,3,-1.0,4,walk
3660,2,0,0,21.5,4,put
3661,2,0,0,0.0,0,stay
3662,2,0,0,0.0,0,stay
3663,2,0,0,0.0,0,stay
3664,2,0,0,0.0,0,stay
3665,2,0,0,0.0,0,stay
3666,2,0,0,0.0,0,stay
3667,2,1,0,-1.0,2,walk
3668,2,2,0,-1.0,2,walk
3669,2,3,0,-1.0,2,walk
3670,3,3,1,6.5,3,take
3671,3,3,1,0.0,0,stay
3672,3,3,1,0.0,0,stay
3673,3,3,1,0.0,0,stay
3674,3,2,1,-1.0,4,walk
3675,3,1,1,-1.0,4,walk
3676,2,1,2,6.5,1,take
3677,2,0,0,14.0,4,put
3678,3,0,0,-1.0,3,walk
3679,4,0,1,6.5,3,take
3680,4,0,1,0.0,0,stay
3681,4,0,1,0.0,0,stay
3682,4,0,1,0.0,0,stay
3683,4,0,1,0.0,0,stay
3684,4,0,1,0.0,0,stay
3685,4,0,1,0.0,0,stay
3686,4,0,1,0.0,0,stay
3687,4,0,1,0.0,0,stay
3688,4,0,1,0.0,0,stay
3689,4,0,1,0.0,0,stay
3690,4,1,1,-1.0,2,walk
3691,4,2,1,-1.0,2,walk
3692,4,3,1,-1.0,2,walk
3693,3,3,1,-1.0,1,walk
3694,2,3,2,6.5,1,take
3695,1,3,3,6.5,1,take
3696,1,2,3,-1.0,4,walk
3697,1,1,3,-1.0,4,walk
3698,1,0,3,-1.0,4,walk
3699,2,0,0,21.5,3,put
3700,2,1,0,-1.0,2,walk
3701,2,2,0,-1.0,2,walk
3702,2,3,1,6.5,2,take
3703,1,3,2,6.5,1,take
3704,1,4,3,6.5,2,take
3705,2,4,3,-1.0,3,walk
3706,2,3,3,-1.0,4,walk
3707,2,2,3,-1.0,4,walk
3708,2,1,3,-1.0,4,walk
3709,2,0,0,21.5,4,put
3710,2,1,0,-1.0,2,walk
3711,3,1,0,-1.0,3,walk
3712,4,1,1,6.5,3,take
3713,4,1,1,0.0,0,stay
3714,4,1,1,0.0,0,stay
3715,4,1,1,0.0,0,stay
3716,4,1,1,0.0,0,stay
3717,4,1,1,0.0,0,stay
3718,4,2,1,-1.0,2,walk
3719,3,2,2,6.5,1,take
3720,3,1,2,-1.0,4,walk
3721,2,1,3,6.5,1,take
3722,2,0,0,21.5,4,put
3723,2,1,0,-1.0,2,walk
3724,2,2,0,-1.0,2,walk
3725,2,3,1,6.5,2,take
3726,2,3,1,0.0,0,stay
3727,2,3,1,0.0,0,stay
3728,2,3,1,0.0,0,stay
3729,2,3,1,0.0,0,stay
3730,1,3,1,-1.0,1,walk
3731,0,3,2,6.5,1,take
3732,0,2,2,-1.0,4,walk
3733,0,1,2,-1.0,4,walk
3734,0,0,2,-1.0,4,walk
3735,1,0,2,-1.0,3,walk
3736,2,0,0,14.0,3,put
3737,3,0,1,6.5,3,take
3738,3,1,1,-1.0,2,walk
3739,4,1,2,6.5,3,take
3740,4,2,2,-1.0,2,walk
3741,3,2,2,-1.0,1,walk
3742,2,2,2,-1.0,1,walk
3743,1,2,3,6.5,1,take
3744,1,1,3,-1.0,4,walk
3745,1,0,3,-1.0,4,walk
3746,2,0,0,21.5,3,put
3747,2,0,0,0.0,0,stay
3748,2,0,0,0.0,0,stay
3749,2,0,0,0.0,0,stay
3750,2,0,0,0.0,0,stay
3751,2,0,0,0.0,0,stay
3752,2,0,0,0.0,0,stay
3753,2,0,0,0.0,0,stay
3754,2,0,0,0.0,0,stay
3755,2,0,0,0.0,0,stay
3756,2,1,0,-1.0,2,walk
3757,2,2,0,-1.0,2,walk
3758,2,3,0,-1.0,2,walk
3759,2,4,0,-1.0,2,walk
3760,1,4,1,6.5,1,take
3761,0,4,2,6.5,1,take
3762,0,4,2,0.0,0,stay
3763,0,3,2,-1.0,4,walk
3764,0,2,3,6.5,4,take
3765,0,1,3,-1.0,4,walk
3766,0,0,3,-1.0,4,walk
3767,1,0,3,-1.0,3,walk
3768,2,0,0,21.5,3,put
3769,2,1,0,-1.0,2,walk
3770,2,2,0,-1.0,2,walk
3771,2,3,1,6.5,2,take
3772,1,3,1,-1.0,1,walk
3773,0,3,2,6.5,1,take
3774,0,4,3,6.5,2,take
3775,1,4,3,-1.0,3,walk
3776,2,4,3,-1.0,3,walk
3777,2,3,3,-1.0,4,walk
3778,2,2,3,-1.0,4,walk
3779,2,1,3,-1.0,4,walk
3780,2,0,0,21.5,4,put
3781,2,1,0,-1.0,2,walk
3782,2,2,0,-1.0,2,walk
3783,2,3,0,-1.0,2,walk
3784,2,4,1,6.5,2,take
3785,2,3,1,-1.0,4,walk
3786,2,2,1,-1.0,4,walk
3787,2,1,1,-1.0,4,walk
3788,1,1,2,6.5,1,take
3789,1,2,2,-1.0,2,walk
3790,0,2,3,6.5,1,take
3791,0,1,3,-1.0,4,walk
3792,0,0,3,-1.0,4,walk
3793,1,0,3,-1.0,3,walk
3794,2,0,0,21.5,3,put
3795,2,1,0,-1.0,2,walk
3796,3,1,0,-1.0,3,walk
3797,3,2,0,-1.0,2,walk
3798,4,2,1,6.5,3,take
3799,4,2,1,0.0,0,stay
3800,2,0,0,0.0,0,stay
3801,2,0,0,0.0,0,stay
3802,2,0,0,0.0,0,stay
3803,2,1,0,-1.0,2,walk
3804,2,2,0,-1.0,2,walk
3805,2,3,0,-1.0,2,walk
3806,3,3,1,6.5,3,take
3807,3,2,1,-1.0,4,walk
3808,2,2,2,6.5,1,take
3809,1,2,2,-1.0,1,walk
3810,0,2,3,6.5,1,take
3811,0,1,3,-1.0,4,walk
3812,0,0,3,-1.0,4,walk
3813,1,0,3,-1.0,3,walk
3814,2,0,0,21.5,3,put
3815,3,0,0,-1.0,3,walk
3816,4,0,1,6.5,3,take
3817,4,1,1,-1.0,2,walk
3818,4,2,1,-1.0,2,walk
3819,4,3,2,6.5,2,take
3820,4,3,2,0.0,0,stay
3821,4,3,2,0.0,0,stay
3822,4,3,2,0.0,0,stay
3823,4,3,2,0.0,0,stay
3824,4,3,2,0.0,0,stay
3825,4,3,2,0.0,0,stay
3826,4,3,2,0.0,0,stay
3827,4,3,2,0.0,0,stay
3828,3,3,2,-1.0,1,walk
3829,3,2,2,-1.0,4,walk
3830,2,2,2,-1.0,1,walk
3831,1,2,2,-1.0,1,walk
3832,1,1,2,-1.0,4,walk
3833,0,1,3,6.5,1,take
3834,0,0,3,-1.0,4,walk
3835,1,0,3,-1.0,3,walk
3836,2,0,0,21.5,3,put
3837,2,1,0,-1.0,2,walk
3838,3,1,1,6.5,3,take
3839,3,1,1,0.0,0,stay
3840,3,2,1,-1.0,2,walk
3841,3,3,1,-1.0,2,walk
3842,3,4,2,6.5,2,take
3843,3,4,2,0.0,0,stay
3844,3,4,2,0.0,0,stay
3845,3,4,2,0.0,0,stay
3846,2,4,2,-1.0,1,walk
3847,2,3,2,-1.0,4,walk
3848,2,2,2,-1.0,4,walk
3849,1,2,2,-1.0,1,walk
3850,1,1,2,-1.0,4,walk
3851,0,1,3,6.5,1,take
3852,0,0,3,-1.0,4,walk
3853,1,0,3,-1.0,3,walk
3854,2,0,0,21.5,3,put
3855,2,1,0,-1.0,2,walk
3856,3,1,1,6.5,3,take
3857,4,1,2,6.5,3,take
3858,4,2,3,6.5,2,take
3859,4,1,3,-1.0,4,walk
3860,4,0,3,-1.0,4,walk
3861,3,0,3,-1.0,1,walk
3862,2,0,0,21.5,1,put
3863,2,1,0,-1.0,2,walk
3864,2,2,0,-1.0,2,walk
3865,1,2,0,-1.0,1,walk
3866,1,3,0,-1.0,2,walk
3867,0,3,1,6.5,1,take
3868,0,4,1,-1.0,2,walk
3869,1,4,1,-1.0,3,walk
3870,2,4,2,6.5,3,take
3871,3,4,3,6.5,3,take
3872,3,3,3,-1.0,4,walk
3873,3,2,3,-1.0,4,walk
3874,3,1,3,-1.0,4,walk
3875,3,0,3,-1.0,4,walk
3876,2,0,0,21.5,1,put
3877,2,1,0,-1.0,2,walk
3878,2,2,0,-1.0,2,walk
3879,3,2,1,6.5,3,take
3880,2,2,1,-1.0,1,walk
3881,2,3,1,-1.0,2,walk
3882,1,3,2,6.5,1,take
3883,2,3,2,-1.0,3,walk
3884,2,4,2,-1.0,2,walk
3885,3,4,3,6.5,3,take
3886,3,3,3,-1.0,4,walk
3887,3,2,3,-1.0,4,walk
3888,3,1,3,-1.0,4,walk
3889,3,0,3,-1.0,4,walk
3890,2,0,0,21.5,1,put
3891,2,1,0,-1.0,2,walk
3892,2,2,0,-1.0,2,walk
3893,2,3,0,-1.0,2,walk
3894,2,4,0,-1.0,2,walk
3895,3,4,0,-1.0,3,walk
3896,4,4,1,6.5,3,take
3897,3,4,1,-1.0,1,walk
3898,2,4,1,-1.0,1,walk
3899,2,3,1,-1.0,4,walk
3900,1,3,2,6.5,1,take
3901,2,3,2,-1.0,3,walk
3902,2,4,2,-1.0,2,walk
3903,3,4,2,-1.0,3,walk
3904,4,4,3,6.5,3,take
3905,3,4,3,-1.0,1,walk
3906,3,3,3,-1.0,4,walk
3907,3,2,3,-1.0,4,walk
3908,3,1,3,-1.0,4,walk
3909,3,0,3,-1.0,4,walk
3910,2,0,0,21.5,1,put
3911,2,1,0,-1.0,2,walk
3912,2,2,0,-1.0,2,walk
3913,2,1,1,6.5,4,put
3914,2,2,1,-1.0,2,walk
3915,2,3,1,-1.0,2,walk
3916,2,4,1,-1.0,2,walk
3917,2,3,1,-1.0,4,walk
3918,2,2,1,-1.0,4,walk
3919,2,1,2,6.5,4,put
3920,2,2,2,-1.0,2,walk
3921,2,3,3,6.5,2,take
3922,2,2,3,-1.0,4,walk
3923,2,1,3,-1.0,4,walk
3924,2,0,0,21.5,4,put
3925,2,1,0,-1.0,2,walk
3926,1,1,0,-1.0,1,walk
3927,0,1,1,6.5,1,take
3928,0,2,2,6.5,2,take
3929,1,2,3,6.5,3,take
3930,1,1,3,-1.0,4,walk
3931,1,0,3,-1.0,4,walk
3932,2,0,0,21.5,3,put
3933,1,0,1,6.5,1,take
3934,1,1,1,-1.0,2,walk
3935,2,1,1,-1.0,3,walk
3936,3,1,1,-1.0,3,walk
3937,3,2,1,-1.0,2,walk
3938,4,2,2,6.5,3,take
3939,4,3,2,-1.0,2,walk
3940,4,4,2,-1.0,2,walk
3941,3,4,3,6.5,1,take
3942,3,3,3,-1.0,4,walk
3943,3,2,3,-1.0,4,walk
3944,3,1,3,-1.0,4,walk
3945,3,0,3,-1.0,4,walk
3946,2,0,0,21.5,1,put
3947,2,0,0,0.0,0,stay
3948,2,1,0,-1.0,2,walk
3949,2,2,0,-1.0,2,walk
3950,1,2,0,-1.0,1,walk
3951,1,3,0,-1.0,2,walk
3952,0,3,1,6.5,1,take
3953,0,2,1,-1.0,4,walk
3954,0,1,1,-1.0,4,walk
3955,0,0,2,6.5,4,take
3956,0,1,2,-1.0,2,walk
3957,1,1,3,6.5,3,take
3958,1,0,3,-1.0,4,walk
3959,2,0,0,21.5,3,put
3960,2,1,0,-1.0,2,walk
3961,2,2,0,-1.0,2,walk
3962,2,3,1,6.5,2,take
3963,3,3,1,-1.0,3,walk
3964,4,3,2,6.5,3,take
3965,4,3,2,0.0,0,stay
3966,4,3,2,0.0,0,stay
3967,4,3,2,0.0,0,stay
3968,4,3,2,0.0,0,stay
3969,4,3,2,0.0,0,stay
3970,4,3,2,0.0,0,stay
3971,4,3,2,0.0,0,stay
3972,4,3,2,0.0,0,stay
3973,4,3,2,0.0,0,stay
3974,4,3,2,0.0,0,stay
3975,4,3,2,0.0,0,stay
3976,4,3,2,0.0,0,stay
3977,4,3,2,0.0,0,stay
3978,4,3,2,0.0,0,stay
3979,4,3,2,0.0,0,stay
3980,4,3,2,0.0,0,stay
3981,4,4,2,-1.0,2,walk
3982,3,4,2,-1.0,1,walk
3983,2,4,2,-1.0,1,walk
3984,1,4,3,6.5,1,take
3985,2,4,3,-1.0,3,walk
3986,2,3,3,-1.0,4,walk
3987,2,2,3,-1.0,4,walk
3988,2,1,3,-1.0,4,walk
3989,2,0,0,21.5,4,put
3990,2,1,0,-1.0,2,walk
3991,2,2,0,-1.0,2,walk
3992,2,3,0,-1.0,2,walk
3993,2,4,0,-1.0,2,walk
3994,1,4,0,-1.0,1,walk
3995,1,4,1,7.5,0,take
3996,0,4,2,6.5,1,take
3997,0,3,2,-1.0,4,walk
3998,0,2,2,-1.0,4,walk
3999,0,1,2,-1.0,4,walk
4000,2,0,0,0.0,0,stay
4001,2,0,0,0.0,0,stay
4002,2,0,0,0.0,0,stay
4003,2,0,0,0.0,0,stay
4004,2,1,0,-1.0,2,walk
4005,2,2,0,-1.0,2,walk
4006,2,3,0,-1.0,2,walk
4007,1,3,1,6.5,1,take
4008,2,3,1,-1.0,3,walk
4009,2,4,1,-1.0,2,walk
4010,3,4,2,6.5,3,take
4011,3,3,2,-1.0,4,walk
4012,2,3,3,6.5,1,take
4013,2,2,3,-1.0,4,walk
4014,2,1,3,-1.0,4,walk
4015,2,0,0,21.5,4,put
4016,2,0,0,0.0,0,stay
4017,2,0,0,0.0,0,stay
4018,2,0,0,0.0,0,stay
4019,2,0,0,0.0,0,stay
4020,2,0,0,0.0,0,stay
4021,2,0,0,0.0,0,stay
4022,2,1,0,-1.0,2,walk
4023,2,2,0,-1.0,2,walk
4024,2,3,0,-1.0,2,walk
4025,3,3,1,6.5,3,take
4026,3,4,2,6.5,2,take
4027,3,4,2,0.0,0,stay
4028,3,4,2,0.0,0,stay
4029,3,4,2,0.0,0,stay
4030,3,4,2,0.0,0,stay
4031,3,4,2,0.0,0,stay
4032,4,4,3,6.5,3,take
4033,3,4,3,-1.0,1,walk
4034,3,3,3,-1.0,4,walk
4035,3,2,3,-1.0,4,walk
4036,3,1,3,-1.0,4,walk
4037,3,0,3,-1.0,4,walk
4038,2,0,0,21.5,1,put
4039,2,1,0,-1.0,2,walk
4040,2,2,1,6.5,2,take
4041,2,3,1,-1.0,2,walk
4042,2,4,2,6.5,2,take
4043,1,4,3,6.5,1,take
4044,2,4,3,-1.0,3,walk
4045,2,3,3,-1.0,4,walk
4046,2,2,3,-1.0,4,walk
4047,2,1,3,-1.0,4,walk
4048,2,0,0,21.5,4,put
4049,2,1,0,-1.0,2,walk
4050,2,2,0,-1.0,2,walk
4051,2,3,0,-1.0,2,walk
4052,2,4,1,6.5,2,take
4053,3,4,1,-1.0,3,walk
4054,4,4,2,6.5,3,take
4055,4,3,2,-1.0,4,walk
4056,4,2,3,6.5,4,take
4057,4,1,3,-1.0,4,walk
4058,4,0,3,-1.0,4,walk
4059,3,0,3,-1.0,1,walk
4060,2,0,0,21.5,1,put
4061,2,1,0,-1.0,2,walk
4062,1,1,0,-1.0,1,walk
4063,0,1,1,6.5,1,take
4064,0,2,1,-1.0,2,walk
4065,0,3,1,-1.0,2,walk
4066,1,3,2,6.5,3,take
4067,2,3,3,6.5,3,take
4068,2,2,3,-1.0,4,walk
4069,2,1,3,-1.0,4,walk
4070,2,0,0,21.5,4,put
4071,2,1,0,-1.0,2,walk
4072,1,1,0,-1.0,1,walk
4073,0,1,1,6.5,1,take
4074,0,2,1,-1.0,2,walk
4075,0,3,2,6.5,2,take
4076,1,3,2,-1.0,3,walk
4077,1,2,2,-1.0,4,walk
4078,1,1,2,-1.0,4,walk
4079,1,0,3,6.5,4,take
4080,2,0,0,21.5,3,put
4081,2,1,0,-1.0,2,walk
4082,2,2,0,-1.0,2,walk
4083,1,2,0,-1.0,1,walk
4084,1,3,0,-1.0,2,walk
4085,0,3,1,6.5,1,take
4086,0,4,1,-1.0,2,walk
4087,1,4,2,6.5,3,take
4088,1,4,2,0.0,0,stay
4089,1,4,2,0.0,0,stay
4090,1,4,2,0.0,0,stay
4091,1,4,2,0.0,0,stay
4092,1,4,2,0.0,0,stay
4093,1,3,2,-1.0,4,walk
4094,1,2,2,-1.0,4,walk
4095,1,1,2,-1.0,4,walk
4096,0,1,3,6.5,1,take
4097,0,0,3,-1.0,4,walk
4098,1,0,3,-1.0,3,walk
4099,2,0,0,21.5,3,put
4100,2,1,1,6.5,2,take
4101,2,1,1,0.0,0,stay
4102,2,1,1,0.0,0,stay
4103,2,1,1,0.0,0,stay
4104,1,1,1,-1.0,1,walk
4105,0,1,2,6.5,1,take
4106,0,1,2,0.0,0,stay
4107,0,1,2,0.0,0,stay
4108,0,1,2,0.0,0,stay
4109,0,1,2,0.0,0,stay
4110,0,1,2,0.0,0,stay
4111,0,2,2,-1.0,2,walk
4112,1,2,3,6.5,3,take
4113,1,1,3,-1.0,4,walk
4114,1,0,3,-1.0,4,walk
4115,2,0,0,21.5,3,put
4116,2,1,0,-1.0,2,walk
4117,2,2,0,-1.0,2,walk
4118,1,2,1,6.5,1,take
4119,1,3,2,6.5,2,take
4120,1,4,2,-1.0,2,walk
4121,2,4,3,6.5,3,take
4122,2,3,3,-1.0,4,walk
4123,2,2,3,-1.0,4,walk
4124,2,1,3,-1.0,4,walk
4125,2,0,0,21.5,4,put
4126,2,1,0,-1.0,2,walk
4127,1,1,0,-1.0,1,walk
4128,1,2,0,-1.0,2,walk
4129,0,2,1,6.5,1,take
4130,0,3,1,-1.0,2,walk
4131,1,3,2,6.5,3,take
4132,1,3,2,0.0,0,stay
4133,1,3,2,0.0,0,stay
4134,1,3,2,0.0,0,stay
4135,1,3,2,0.0,0,stay
4136,1,3,2,0.0,0,stay
4137,1,3,2,0.0,0,stay
4138,1,3,2,0.0,0,stay
4139,1,3,2,0.0,0,stay
4140,1,3,2,0.0,0,stay
4141,1,3,2,0.0,0,stay
4142,2,3,3,6.5,3,take
4143,2,2,3,-1.0,4,walk
4144,2,1,3,-1.0,4,walk
4145,2,0,0,21.5,4,put
4146,2,0,0,0.0,0,stay
4147,2,0,0,0.0,0,stay
4148,2,1,0,-1.0,2,walk
4149,2,2,0,-1.0,2,walk
4150,2,1,1,6.5,4,put
4151,2,1,2,7.5,0,take
4152,2,2,2,-1.0,2,walk
4153,2,3,2,-1.0,2,walk
4154,2,4,3,6.5,2,take
4155,2,3,3,-1.0,4,walk
4156,2,2,3,-1.0,4,walk
4157,2,1,3,-1.0,4,walk
4158,2,0,0,21.5,4,put
4159,2,1,0,-1.0,2,walk
4160,1,1,0,-1.0,1,walk
4161,0,1,1,6.5,1,take
4162,0,1,1,0.0,0,stay
4163,0,1,1,0.0,0,stay
4164,0,1,1,0.0,0,stay
4165,0,1,1,0.0,0,stay
4166,0,1,1,0.0,0,stay
4167,0,1,1,0.0,0,stay
4168,0,1,1,0.0,0,stay
4169,0,2,1,-1.0,2,walk
4170,1,2,2,6.5,3,take
4171,1,3,3,6.5,2,take
4172,1,2,3,-1.0,4,walk
4173,1,1,3,-1.0,4,walk
4174,1,0,3,-1.0,4,walk
4175,2,0,0,21.5,3,put
4176,2,1,0,-1.0,2,walk
4177,1,1,1,6.5,1,take
4178,1,2,1,-1.0,2,walk
4179,1,3,1,-1.0,2,walk
4180,1,4,2,6.5,2,take
4181,2,4,3,6.5,3,take
4182,2,3,3,-1.0,4,walk
4183,2,2,3,-1.0,4,walk
4184,2,1,3,-1.0,4,walk
4185,2,0,0,21.5,4,put
4186,2,1,0,-1.0,2,walk
4187,1,1,1,6.5,1,take
4188,1,1,2,7.5,0,take
4189,1,2,2,-1.0,2,walk
4190,2,2,3,6.5,3,take
4191,2,1,3,-1.0,4,walk
4192,2,0,0,21.5,4,put
4193,2,1,0,-1.0,2,walk
4194,2,2,1,6.5,2,take
4195,2,2,1,0.0,0,stay
4196,2,2,1,0.0,0,stay
4197,1,2,1,-1.0,1,walk
